ID,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED,TITLE,TITLE_REMAINDER,AUTHOR,AUTHOR_QUALIFIER,AUTHOR_DATE,EDITION,BEGIN_PUBLICATION_DATE,PUBDATE_260,PUBDATE_264,PUBPLACE_260,PUBPLACE_264,PUBLISHER_260,PUBLISHER_264,EXTENT,ASSOCIATED_ISBNS,ASSOCIATED_OCLC_NUMBERS,LCCN,ATHABASCA,BROCK,CALGARY,CONCORDIA,LAC,LAVAL,MANITOBA,MCGILL,MEMORIAL,MONTREAL,OTTAWA,QUEENS,REGINA,TORONTO,UALBERTA,UBC,WILFRID_LAURIER,ALL_SCHOOLS,TITLE_MATCH_COUNT,ATHABASCA_RETENTION,BROCK_RETENTION,MEMORIAL_RETENTION,TORONTO_RETENTION,LAC_RETENTION,UBC_RETENTION,CALGARY_RETENTION,UALBERTA_RETENTION,CONCORDIA_RETENTION,LAVAL_RETENTION,MANITOBA_RETENTION,MCGILL_RETENTION,MONTREAL_RETENTION,QUEENS_RETENTION,REGINA_RETENTION,WILFRID_LAURIER_RETENTION,OTTAWA_RETENTION,RETENTIONS_APPLIED
18,annotatedlistofperiodicalsforcanadianschoollibraries-gall-1994,An annotated list of periodicals for Canadian school libraries /,,"Galler, Anne M.",,,,1994,1994.,,Montréal :,,"[Concordia University, Library Studies],",,1 v. (various foliations),0889472033,977367648,,,,,,,,,,,,,,,YES,,,,TORONTO-44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,arthurericksononlearningsystems-eric-2022,Arthur Erickson on learning systems /,,"Erickson, Arthur,",,"1924-2009,",First English edition,2022,,2022.,,"Montreal, Quebec :",,"Concordia University Press :;Canadian Centre for Architecture,",88 pages :,"1988111315, 9781988111315","1344286311, 1255189039",,,,,,YES,,,YES,,YES,,,,,,,,MONTREAL-25 LAC-24 MCGILL-1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
21,artistsofthecanadianpacificrailroad18811900-prin-1983,"Artists of the Canadian Pacific Railroad, 1881-1900 /",,"Pringle, Donald Allan,",,1953-,,1983,,[1983],,"Montreal, Quebec :",,"Concordia University,",223 leaves :,"0315139110, 9780315139114",862116470,,,,,,,,,,,,,,,,YES,,,UALBERTA-94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,auktion392reclaimingthegaleriesterndusseldorf-mack-2006,Auktion 392 :,"reclaiming the Galerie Stern, Düsseldorf /","MacKenzie, Catherine.",,,,2006,2006.,,Montréal (Québec) :,,"FOFA Gallery, Concordia University,",,58 p. :,"0978169409, 9780978169404","84695387, 517492252",,,,,,,YES,,,,,,,YES,YES,YES,,,REGINA-18 TORONTO-25 TORONTO-86 UALBERTA-85 LAVAL-9,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
24,betweenbodyandsoul--1998,Between body and soul /,,,,,,1998,[1998?].,,Montréal :,,"Leonard & Bina Ellen Art Gallery, Concordia University,",,68 p. :,"2920394460, 9782920394469",43280506,,,,,,,,,,,,,,YES,YES,YES,,,TORONTO-81 UALBERTA-91 REGINA-10,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
26,bibliographiesurladministrationpubliquequebecoisequebecpublicadministration-caba-1985,Bibliographie sur l'administration publique québécoise =,Quebec public administration bibliographie /,"Cabatoff, Kenneth.",,,,1985,[1985?],,Montréal :,,"Programme de maîtrise en politiques et en administration publiques, Université Concordia = M.A. Program in Public Policy and Admiistration, Concordia University,",,146 pages,"0889470103, 9780889470101",16718907,,,,,,,,,,,YES,,,,,,,,MONTREAL-2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,bluesklairvincentmeessen--2021,"Blues Klair, Vincent Meessen /",,,,,,2021,,[2021],,Montréal :;Toronto :,,"Galerie Leonard & Bina Ellen, Université Concordia, Montréal ;;The Power Plant Contemporary Art Gallery,","281 pages, 31 unnumbered pages :","2924316197, 9782924316191",1257257052,,,,,,,,,,,,,,,YES,YES,,,TORONTO-3 UALBERTA-98,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
34,byzantiumtheguardianofhellenism-litt-2004,Byzantium :,the guardian of Hellenism /,"Littlewood, Antony Robert.",,,,2004,c2004.,,Montreal :,,"3Dmt Research and information Centre of Concordia University,",,151 p. :,1895130158,54691762,,,,,,,,,,,,,,,YES,YES,,,TORONTO-84 UALBERTA-79 TORONTO-72,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
38,canadasplacenamesandhowtochangethem-beck-2022,Canada's place names and how to change them /,,"Beck, Lauren,",,,,2022,,2022.,,"Montreal, Quebec :",,"Concordia University Press,",1 volume,"1988111390, 9781988111391",1350643605,,,,,,YES,,,YES,,YES,,,,,,,,MONTREAL-26 LAC-28 MCGILL-2,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3
41,cartessurtableiiiepreuvesderendementdemisessionetdefinsession-savo-1984,Cartes sur table I[-II] :,épreuves de rendement de mi-session et de fin-session /,"Savoie, Louise,",,1944-,,1984,1984.,,[Montréal] :,,"Université Concordia,",,2 t. en 3 volumes :,"0889470065, 9780889470064",16058593,,,,,,YES,,,,,,,,,,,,,LAC-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
